outcome_id,student_id,internship_id,application_status,application_date,selection_date,interview_rounds,final_decision,feedback_score,rejection_reason,success
OUT_001259,STU_01188,INT_00131,rejected,2025-09-23 02:50:19.070441,2025-10-15 02:50:19.070441,0,rejected,2.2,technical skills gap,0
OUT_001260,STU_03077,INT_00744,rejected,2025-09-23 02:48:59.620610,2025-10-01 02:48:59.620610,0,rejected,2.0,insufficient experience,0
OUT_001261,STU_04931,INT_00389,rejected,2025-09-23 02:50:07.638007,2025-10-20 02:50:07.638007,2,rejected,2.9,skills mismatch,0
OUT_001262,STU_04131,INT_00960,rejected,2025-09-23 02:49:50.116515,2025-10-17 02:49:50.116515,2,rejected,2.5,skills mismatch,0
OUT_001263,STU_04146,INT_00776,rejected,2025-09-23 02:46:15.297941,2025-10-09 02:46:15.297941,2,rejected,3.8,budget constraints,0
OUT_001264,STU_01327,INT_00875,rejected,2025-09-23 02:46:26.369811,2025-10-21 02:46:26.369811,0,rejected,4.0,cultural fit,0
OUT_001265,STU_03339,INT_00079,rejected,2025-09-23 02:45:48.788945,2025-10-05 02:45:48.788945,2,rejected,3.3,technical skills gap,0
OUT_001266,STU_02194,INT_00839,rejected,2025-09-23 02:45:53.921438,2025-10-11 02:45:53.921438,2,rejected,3.0,interview performance,0
OUT_001267,STU_00765,INT_00966,rejected,2025-09-23 02:48:24.588773,2025-10-11 02:48:24.588773,1,rejected,2.4,position filled,0
OUT_001268,STU_01233,INT_00445,rejected,2025-09-23 02:45:56.327156,2025-10-09 02:45:56.327156,1,rejected,3.3,budget constraints,0
OUT_001269,STU_04977,INT_00986,rejected,2025-09-23 02:49:14.174042,2025-10-09 02:49:14.174042,1,rejected,2.1,cultural fit,0
OUT_001270,STU_02652,INT_00247,rejected,2025-09-23 02:48:27.707747,2025-10-01 02:48:27.707747,1,rejected,3.9,skills mismatch,0
OUT_001271,STU_03735,INT_00583,rejected,2025-09-23 02:47:09.284835,2025-09-28 02:47:09.284835,0,rejected,2.5,academic performance,0
OUT_001272,STU_04322,INT_00073,rejected,2025-09-23 02:47:25.672415,2025-10-04 02:47:25.672415,1,rejected,3.2,position filled,0
OUT_001273,STU_01640,INT_00248,rejected,2025-09-23 02:45:23.241937,2025-10-11 02:45:23.241937,2,rejected,3.4,timing issues,0
OUT_001274,STU_02679,INT_00673,rejected,2025-09-23 02:49:48.111931,2025-10-12 02:49:48.111931,2,rejected,2.0,skills mismatch,0
OUT_001275,STU_01696,INT_00089,rejected,2025-09-23 02:47:23.995316,2025-10-14 02:47:23.995316,1,rejected,3.5,timing issues,0
OUT_001276,STU_02346,INT_00750,rejected,2025-09-23 02:50:31.976408,2025-10-04 02:50:31.976408,1,rejected,2.1,academic performance,0
OUT_001277,STU_03773,INT_00525,rejected,2025-09-23 02:49:01.169161,2025-09-30 02:49:01.169161,2,rejected,3.6,cultural fit,0
OUT_001278,STU_00646,INT_00805,rejected,2025-09-23 02:48:30.112831,2025-10-11 02:48:30.112831,1,rejected,3.1,budget constraints,0
OUT_001279,STU_04976,INT_00453,rejected,2025-09-23 02:46:13.299406,2025-10-22 02:46:13.299406,2,rejected,3.7,skills mismatch,0
OUT_001280,STU_02847,INT_00953,rejected,2025-09-23 02:46:41.765484,2025-10-03 02:46:41.765484,0,rejected,3.7,technical skills gap,0
OUT_001281,STU_03963,INT_00721,rejected,2025-09-23 02:50:27.978977,2025-10-02 02:50:27.978977,0,rejected,2.4,academic performance,0
OUT_001282,STU_01283,INT_00575,rejected,2025-09-23 02:45:57.379681,2025-10-05 02:45:57.379681,1,rejected,3.3,technical skills gap,0
OUT_001283,STU_01503,INT_00540,rejected,2025-09-23 02:46:21.911979,2025-10-03 02:46:21.911979,1,rejected,2.4,interview performance,0
OUT_001284,STU_01097,INT_00871,rejected,2025-09-23 02:47:44.483870,2025-09-28 02:47:44.483870,1,rejected,3.4,budget constraints,0
OUT_001285,STU_01743,INT_00295,rejected,2025-09-23 02:49:41.028675,2025-09-30 02:49:41.028675,1,rejected,2.4,cultural fit,0
OUT_001286,STU_02322,INT_00273,rejected,2025-09-23 02:48:57.422724,2025-10-04 02:48:57.422724,2,rejected,3.4,academic performance,0
OUT_001287,STU_02064,INT_00460,rejected,2025-09-23 02:46:47.594692,2025-10-15 02:46:47.594692,0,rejected,3.6,interview performance,0
OUT_001288,STU_04591,INT_00626,rejected,2025-09-23 02:49:24.638884,2025-09-27 02:49:24.638884,0,rejected,3.5,insufficient experience,0
OUT_001289,STU_00786,INT_00922,rejected,2025-09-23 02:49:17.190117,2025-10-02 02:49:17.190117,1,rejected,2.1,budget constraints,0
OUT_001290,STU_01786,INT_00033,rejected,2025-09-23 02:46:47.688682,2025-10-18 02:46:47.688682,0,rejected,3.4,skills mismatch,0
OUT_001291,STU_00791,INT_00258,rejected,2025-09-23 02:46:49.751561,2025-10-01 02:46:49.751561,2,rejected,3.6,technical skills gap,0
OUT_001292,STU_02353,INT_00325,rejected,2025-09-23 02:46:30.073206,2025-10-13 02:46:30.073206,0,rejected,2.1,position filled,0
OUT_001293,STU_01447,INT_00313,rejected,2025-09-23 02:47:10.846238,2025-10-19 02:47:10.846238,1,rejected,3.5,cultural fit,0
OUT_001294,STU_00221,INT_00574,rejected,2025-09-23 02:45:20.523399,2025-10-21 02:45:20.523399,1,rejected,3.5,position filled,0
OUT_001295,STU_02939,INT_00335,rejected,2025-09-23 02:45:25.832873,2025-10-19 02:45:25.832873,1,rejected,3.6,academic performance,0
OUT_001296,STU_01506,INT_00574,rejected,2025-09-23 02:49:28.761693,2025-10-07 02:49:28.761693,2,rejected,2.0,timing issues,0
OUT_001297,STU_01997,INT_00828,rejected,2025-09-23 02:48:14.533419,2025-10-12 02:48:14.533419,1,rejected,2.1,cultural fit,0
OUT_001298,STU_02661,INT_00318,rejected,2025-09-23 02:47:47.106611,2025-10-12 02:47:47.106611,2,rejected,2.7,insufficient experience,0
OUT_001299,STU_04432,INT_00691,rejected,2025-09-23 02:47:34.114424,2025-10-08 02:47:34.114424,0,rejected,2.3,skills mismatch,0
OUT_001300,STU_04312,INT_00052,rejected,2025-09-23 02:46:40.070184,2025-09-27 02:46:40.070184,1,rejected,2.0,budget constraints,0
OUT_001301,STU_04862,INT_00416,rejected,2025-09-23 02:48:41.335108,2025-09-26 02:48:41.335108,2,rejected,3.5,position filled,0
OUT_001302,STU_01713,INT_00399,rejected,2025-09-23 02:50:36.780220,2025-10-08 02:50:36.780220,0,rejected,2.1,academic performance,0
OUT_001303,STU_01917,INT_00821,rejected,2025-09-23 02:50:15.390847,2025-10-21 02:50:15.390847,0,rejected,3.3,budget constraints,0
OUT_001304,STU_03438,INT_00749,rejected,2025-09-23 02:45:31.845062,2025-09-30 02:45:31.845062,1,rejected,3.6,academic performance,0
OUT_001305,STU_01503,INT_00538,rejected,2025-09-23 02:50:13.418268,2025-10-17 02:50:13.418268,2,rejected,2.2,academic performance,0
OUT_001306,STU_03534,INT_00632,rejected,2025-09-23 02:50:09.106215,2025-10-07 02:50:09.106215,2,rejected,2.7,budget constraints,0
OUT_001307,STU_04125,INT_00178,rejected,2025-09-23 02:46:21.153093,2025-09-26 02:46:21.153093,2,rejected,2.0,timing issues,0
OUT_001308,STU_03378,INT_00915,rejected,2025-09-23 02:49:33.782805,2025-09-26 02:49:33.782805,1,rejected,2.2,interview performance,0
OUT_001309,STU_03443,INT_00231,rejected,2025-09-23 02:49:40.286627,2025-09-26 02:49:40.286627,0,rejected,3.3,insufficient experience,0
OUT_001310,STU_03754,INT_00992,rejected,2025-09-23 02:48:22.734605,2025-09-29 02:48:22.734605,2,rejected,3.8,academic performance,0
OUT_001311,STU_04467,INT_00965,rejected,2025-09-23 02:48:52.812780,2025-10-19 02:48:52.812780,0,rejected,4.0,budget constraints,0
OUT_001312,STU_01434,INT_00843,rejected,2025-09-23 02:48:58.445395,2025-09-28 02:48:58.445395,2,rejected,3.1,insufficient experience,0
OUT_001313,STU_00203,INT_00802,rejected,2025-09-23 02:49:39.063138,2025-10-08 02:49:39.063138,0,rejected,2.5,cultural fit,0
OUT_001314,STU_00206,INT_00045,rejected,2025-09-23 02:48:04.079912,2025-10-15 02:48:04.079912,2,rejected,3.9,cultural fit,0
OUT_001315,STU_01615,INT_00077,rejected,2025-09-23 02:48:26.616804,2025-10-13 02:48:26.616804,2,rejected,2.1,skills mismatch,0
OUT_001316,STU_03283,INT_00507,rejected,2025-09-23 02:45:04.046277,2025-10-20 02:45:04.046277,1,rejected,3.3,timing issues,0
OUT_001317,STU_02192,INT_00095,rejected,2025-09-23 02:47:20.404613,2025-10-05 02:47:20.404613,2,rejected,3.4,timing issues,0
OUT_001318,STU_03376,INT_00227,rejected,2025-09-23 02:49:46.786509,2025-10-22 02:49:46.786509,0,rejected,3.0,academic performance,0
OUT_001319,STU_02428,INT_00687,rejected,2025-09-23 02:46:17.679768,2025-09-27 02:46:17.679768,2,rejected,2.5,position filled,0
OUT_001320,STU_03063,INT_00282,rejected,2025-09-23 02:49:50.134843,2025-10-01 02:49:50.134843,0,rejected,2.2,skills mismatch,0
OUT_001321,STU_00903,INT_00796,rejected,2025-09-23 02:45:32.272521,2025-10-18 02:45:32.272521,2,rejected,2.6,insufficient experience,0
OUT_001322,STU_03425,INT_00766,rejected,2025-09-23 02:46:28.345095,2025-10-14 02:46:28.345095,0,rejected,3.7,timing issues,0
OUT_001323,STU_01880,INT_00164,rejected,2025-09-23 02:50:19.107364,2025-09-29 02:50:19.107364,2,rejected,2.8,technical skills gap,0
OUT_001324,STU_01520,INT_00908,rejected,2025-09-23 02:48:24.065592,2025-10-22 02:48:24.065592,2,rejected,3.4,position filled,0
OUT_001325,STU_04850,INT_00035,rejected,2025-09-23 02:48:00.967541,2025-09-27 02:48:00.967541,1,rejected,2.7,interview performance,0
OUT_001326,STU_01278,INT_00527,rejected,2025-09-23 02:48:33.540077,2025-10-05 02:48:33.540077,1,rejected,3.9,academic performance,0
OUT_001327,STU_00905,INT_00434,rejected,2025-09-23 02:45:53.931607,2025-09-27 02:45:53.931607,0,rejected,3.1,academic performance,0
OUT_001328,STU_02173,INT_00956,rejected,2025-09-23 02:49:39.648584,2025-10-05 02:49:39.648584,0,rejected,3.8,skills mismatch,0
OUT_001329,STU_02527,INT_00603,rejected,2025-09-23 02:46:12.843645,2025-10-07 02:46:12.843645,1,rejected,2.5,skills mismatch,0
OUT_001330,STU_00016,INT_00204,rejected,2025-09-23 02:47:41.207723,2025-09-29 02:47:41.207723,0,rejected,2.1,cultural fit,0
OUT_001331,STU_00955,INT_00908,rejected,2025-09-23 02:48:37.819817,2025-10-21 02:48:37.819817,1,rejected,3.8,skills mismatch,0
OUT_001332,STU_04524,INT_00148,rejected,2025-09-23 02:46:26.318820,2025-10-18 02:46:26.318820,2,rejected,3.7,skills mismatch,0
OUT_001333,STU_01067,INT_00248,rejected,2025-09-23 02:45:46.118985,2025-10-05 02:45:46.118985,0,rejected,2.6,position filled,0
OUT_001334,STU_00674,INT_00238,rejected,2025-09-23 02:47:50.954025,2025-10-18 02:47:50.954025,0,rejected,2.5,academic performance,0
OUT_001335,STU_03212,INT_00965,rejected,2025-09-23 02:50:37.443178,2025-10-17 02:50:37.443178,0,rejected,3.9,cultural fit,0
OUT_001336,STU_01195,INT_00555,rejected,2025-09-23 02:47:33.149111,2025-10-11 02:47:33.149111,2,rejected,3.0,academic performance,0
OUT_001337,STU_02423,INT_00741,rejected,2025-09-23 02:50:02.867192,2025-09-29 02:50:02.867192,1,rejected,2.4,budget constraints,0
OUT_001338,STU_02412,INT_00315,rejected,2025-09-23 02:47:53.983420,2025-10-15 02:47:53.983420,2,rejected,3.8,interview performance,0
OUT_001339,STU_00899,INT_00397,rejected,2025-09-23 02:46:54.528843,2025-10-20 02:46:54.528843,2,rejected,3.5,skills mismatch,0
OUT_001340,STU_02964,INT_00601,rejected,2025-09-23 02:50:26.542063,2025-10-09 02:50:26.542063,2,rejected,3.2,skills mismatch,0
OUT_001341,STU_00436,INT_00543,rejected,2025-09-23 02:46:30.065706,2025-10-05 02:46:30.065706,0,rejected,3.3,technical skills gap,0
OUT_001342,STU_01983,INT_00844,rejected,2025-09-23 02:45:57.807418,2025-10-22 02:45:57.807418,0,rejected,3.8,budget constraints,0
OUT_001343,STU_03120,INT_00628,rejected,2025-09-23 02:48:51.617239,2025-10-21 02:48:51.617239,0,rejected,2.8,insufficient experience,0
OUT_001344,STU_01389,INT_00088,rejected,2025-09-23 02:46:19.057822,2025-10-01 02:46:19.057822,2,rejected,2.9,interview performance,0
OUT_001345,STU_01265,INT_00765,rejected,2025-09-23 02:44:45.667546,2025-10-04 02:44:45.667546,1,rejected,2.4,cultural fit,0
OUT_001346,STU_03038,INT_00870,rejected,2025-09-23 02:50:29.013872,2025-10-15 02:50:29.013872,0,rejected,2.8,position filled,0
OUT_001347,STU_00493,INT_00936,rejected,2025-09-23 02:47:43.070292,2025-10-12 02:47:43.070292,2,rejected,3.7,skills mismatch,0
OUT_001348,STU_02556,INT_00810,rejected,2025-09-23 02:46:04.624977,2025-09-28 02:46:04.624977,1,rejected,2.2,cultural fit,0
OUT_001349,STU_00653,INT_00855,rejected,2025-09-23 02:48:14.148120,2025-10-17 02:48:14.148120,0,rejected,3.7,skills mismatch,0
OUT_001350,STU_03621,INT_00099,rejected,2025-09-23 02:45:45.304728,2025-10-22 02:45:45.304728,1,rejected,2.2,interview performance,0
OUT_001351,STU_01978,INT_00868,rejected,2025-09-23 02:45:38.778210,2025-10-01 02:45:38.778210,1,rejected,3.0,budget constraints,0
OUT_001352,STU_04409,INT_00887,rejected,2025-09-23 02:47:02.942494,2025-10-09 02:47:02.942494,2,rejected,3.9,budget constraints,0
OUT_001353,STU_03348,INT_00116,rejected,2025-09-23 02:45:58.568004,2025-10-12 02:45:58.568004,0,rejected,3.4,interview performance,0
OUT_001354,STU_04765,INT_00930,rejected,2025-09-23 02:48:57.691248,2025-09-27 02:48:57.691248,2,rejected,3.7,skills mismatch,0
OUT_001355,STU_00236,INT_00973,rejected,2025-09-23 02:50:22.206608,2025-10-13 02:50:22.206608,1,rejected,3.5,skills mismatch,0
OUT_001356,STU_04705,INT_00882,rejected,2025-09-23 02:46:49.384386,2025-10-09 02:46:49.384386,1,rejected,2.1,technical skills gap,0
OUT_001357,STU_01877,INT_00842,rejected,2025-09-23 02:49:38.778975,2025-10-22 02:49:38.778975,2,rejected,3.5,insufficient experience,0
OUT_001358,STU_04936,INT_00693,rejected,2025-09-23 02:46:04.144813,2025-10-05 02:46:04.144813,0,rejected,3.8,skills mismatch,0
OUT_001359,STU_00930,INT_00563,rejected,2025-09-23 02:49:20.931121,2025-10-18 02:49:20.931121,1,rejected,2.7,position filled,0
OUT_001360,STU_03826,INT_00229,rejected,2025-09-23 02:48:03.386231,2025-10-09 02:48:03.386231,0,rejected,3.9,insufficient experience,0
OUT_001361,STU_04350,INT_00179,rejected,2025-09-23 02:48:30.665031,2025-10-18 02:48:30.665031,1,rejected,2.5,position filled,0
OUT_001362,STU_03353,INT_00971,rejected,2025-09-23 02:45:21.906037,2025-10-02 02:45:21.906037,1,rejected,2.1,academic performance,0
OUT_001363,STU_02530,INT_00969,rejected,2025-09-23 02:48:34.321946,2025-10-19 02:48:34.321946,1,rejected,3.0,interview performance,0
OUT_001364,STU_04129,INT_00279,rejected,2025-09-23 02:47:42.544897,2025-10-02 02:47:42.544897,1,rejected,2.6,timing issues,0
OUT_001365,STU_03256,INT_00853,rejected,2025-09-23 02:50:07.702518,2025-10-09 02:50:07.702518,2,rejected,3.4,position filled,0
OUT_001366,STU_02106,INT_00390,rejected,2025-09-23 02:50:05.129551,2025-10-11 02:50:05.129551,2,rejected,3.8,interview performance,0
OUT_001367,STU_01914,INT_00613,rejected,2025-09-23 02:49:53.189805,2025-10-21 02:49:53.189805,2,rejected,3.3,technical skills gap,0
OUT_001368,STU_01461,INT_00997,rejected,2025-09-23 02:48:30.872226,2025-10-09 02:48:30.872226,1,rejected,2.2,skills mismatch,0
OUT_001369,STU_04172,INT_00422,rejected,2025-09-23 02:48:53.461313,2025-10-02 02:48:53.461313,1,rejected,2.1,cultural fit,0
OUT_001370,STU_03229,INT_00123,rejected,2025-09-23 02:48:07.910742,2025-10-02 02:48:07.910742,0,rejected,2.5,position filled,0
OUT_001371,STU_02961,INT_00203,rejected,2025-09-23 02:49:57.153239,2025-10-02 02:49:57.153239,2,rejected,3.7,position filled,0
OUT_001372,STU_01252,INT_00812,rejected,2025-09-23 02:48:58.024957,2025-09-28 02:48:58.024957,2,rejected,2.9,academic performance,0
OUT_001373,STU_00307,INT_00639,rejected,2025-09-23 02:48:04.229178,2025-10-05 02:48:04.229178,1,rejected,2.0,position filled,0
OUT_001374,STU_04412,INT_00314,rejected,2025-09-23 02:47:59.347707,2025-10-06 02:47:59.347707,1,rejected,2.3,interview performance,0
OUT_001375,STU_03173,INT_00689,rejected,2025-09-23 02:50:01.868886,2025-10-04 02:50:01.868886,1,rejected,3.2,interview performance,0
OUT_001376,STU_02056,INT_00515,rejected,2025-09-23 02:45:34.292503,2025-10-21 02:45:34.292503,1,rejected,3.1,academic performance,0
OUT_001377,STU_04122,INT_00638,rejected,2025-09-23 02:48:45.172460,2025-09-30 02:48:45.172460,1,rejected,2.6,position filled,0
OUT_001378,STU_02386,INT_00843,rejected,2025-09-23 02:49:20.968608,2025-10-19 02:49:20.968608,1,rejected,2.3,insufficient experience,0
OUT_001379,STU_01009,INT_00775,rejected,2025-09-23 02:49:08.204952,2025-10-15 02:49:08.204952,2,rejected,3.6,academic performance,0
OUT_001380,STU_00720,INT_00848,rejected,2025-09-23 02:46:37.025021,2025-10-06 02:46:37.025021,2,rejected,3.7,insufficient experience,0
OUT_001381,STU_00448,INT_00519,rejected,2025-09-23 02:45:03.585932,2025-10-02 02:45:03.585932,1,rejected,2.5,position filled,0
OUT_001382,STU_01176,INT_00007,rejected,2025-09-23 02:47:18.566374,2025-10-19 02:47:18.566374,0,rejected,3.0,budget constraints,0
OUT_001383,STU_00342,INT_00447,rejected,2025-09-23 02:45:30.754148,2025-10-09 02:45:30.754148,2,rejected,3.9,position filled,0
OUT_001384,STU_00559,INT_00273,rejected,2025-09-23 02:48:02.486275,2025-10-22 02:48:02.486275,2,rejected,2.6,insufficient experience,0
OUT_001385,STU_00936,INT_00949,rejected,2025-09-23 02:49:01.638028,2025-09-26 02:49:01.638028,1,rejected,2.8,budget constraints,0
OUT_001386,STU_01534,INT_00855,rejected,2025-09-23 02:45:16.072172,2025-10-12 02:45:16.072172,0,rejected,2.1,budget constraints,0
OUT_001387,STU_02999,INT_00834,rejected,2025-09-23 02:50:05.199291,2025-10-18 02:50:05.199291,1,rejected,2.6,budget constraints,0
OUT_001388,STU_03061,INT_00530,rejected,2025-09-23 02:47:48.043466,2025-10-07 02:47:48.043466,2,rejected,2.9,interview performance,0
OUT_001389,STU_04458,INT_00257,rejected,2025-09-23 02:49:01.654116,2025-10-16 02:49:01.654116,0,rejected,3.0,insufficient experience,0
OUT_001390,STU_00883,INT_00178,rejected,2025-09-23 02:48:51.871046,2025-10-19 02:48:51.871046,2,rejected,2.5,position filled,0
OUT_001391,STU_03157,INT_00905,rejected,2025-09-23 02:50:41.807853,2025-09-26 02:50:41.807853,0,rejected,3.0,cultural fit,0
OUT_001392,STU_00108,INT_00751,rejected,2025-09-23 02:46:23.944857,2025-10-12 02:46:23.944857,2,rejected,3.0,insufficient experience,0
OUT_001393,STU_01960,INT_00365,rejected,2025-09-23 02:45:56.849279,2025-10-01 02:45:56.849279,0,rejected,3.5,interview performance,0
OUT_001394,STU_03130,INT_00693,rejected,2025-09-23 02:49:14.424041,2025-10-03 02:49:14.424041,0,rejected,2.8,insufficient experience,0
OUT_001395,STU_00936,INT_00828,rejected,2025-09-23 02:50:02.598959,2025-10-20 02:50:02.598959,0,rejected,2.2,budget constraints,0
OUT_001396,STU_00934,INT_00025,rejected,2025-09-23 02:45:16.779784,2025-09-27 02:45:16.779784,2,rejected,3.1,academic performance,0
OUT_001397,STU_03030,INT_00856,rejected,2025-09-23 02:45:08.392434,2025-10-18 02:45:08.392434,2,rejected,2.6,cultural fit,0
OUT_001398,STU_01710,INT_00538,rejected,2025-09-23 02:48:39.488027,2025-10-06 02:48:39.488027,1,rejected,3.7,skills mismatch,0
OUT_001399,STU_02168,INT_00070,rejected,2025-09-23 02:46:36.543576,2025-10-05 02:46:36.543576,1,rejected,2.1,position filled,0
OUT_001400,STU_03947,INT_00844,rejected,2025-09-23 02:46:19.719010,2025-10-08 02:46:19.719010,1,rejected,2.6,insufficient experience,0
OUT_001401,STU_00337,INT_00132,rejected,2025-09-23 02:46:59.223035,2025-10-12 02:46:59.223035,0,rejected,3.4,skills mismatch,0
OUT_001402,STU_00121,INT_00804,rejected,2025-09-23 02:47:25.239285,2025-10-14 02:47:25.239285,0,rejected,3.7,technical skills gap,0
OUT_001403,STU_01025,INT_00044,rejected,2025-09-23 02:45:38.118476,2025-10-02 02:45:38.118476,1,rejected,2.1,insufficient experience,0
OUT_001404,STU_01632,INT_00335,rejected,2025-09-23 02:50:30.451887,2025-10-11 02:50:30.451887,0,rejected,2.9,technical skills gap,0
OUT_001405,STU_00716,INT_00649,rejected,2025-09-23 02:45:10.334939,2025-10-04 02:45:10.334939,2,rejected,3.1,skills mismatch,0
OUT_001406,STU_01248,INT_00867,rejected,2025-09-23 02:47:30.644567,2025-10-01 02:47:30.644567,2,rejected,2.2,timing issues,0
OUT_001407,STU_02910,INT_00057,rejected,2025-09-23 02:49:05.813212,2025-09-26 02:49:05.813212,2,rejected,3.7,position filled,0
OUT_001408,STU_04566,INT_00409,rejected,2025-09-23 02:46:31.985835,2025-10-18 02:46:31.985835,0,rejected,2.7,budget constraints,0
OUT_001409,STU_01650,INT_00727,rejected,2025-09-23 02:45:56.931177,2025-10-01 02:45:56.931177,2,rejected,3.7,insufficient experience,0
OUT_001410,STU_00235,INT_00500,rejected,2025-09-23 02:49:32.888045,2025-10-17 02:49:32.888045,1,rejected,2.3,technical skills gap,0
OUT_001411,STU_04062,INT_00005,rejected,2025-09-23 02:45:40.253802,2025-10-15 02:45:40.253802,1,rejected,2.2,position filled,0
OUT_001412,STU_01384,INT_00478,rejected,2025-09-23 02:49:45.837512,2025-10-14 02:49:45.837512,1,rejected,3.7,academic performance,0
OUT_001413,STU_03349,INT_00351,rejected,2025-09-23 02:49:46.110968,2025-10-01 02:49:46.110968,1,rejected,3.4,skills mismatch,0
OUT_001414,STU_03364,INT_00957,rejected,2025-09-23 02:46:00.748730,2025-10-10 02:46:00.748730,1,rejected,3.8,insufficient experience,0
OUT_001415,STU_02234,INT_00780,rejected,2025-09-23 02:45:38.983614,2025-10-20 02:45:38.983614,0,rejected,2.3,budget constraints,0
